FRAS3;FRAS-LE S.A.;88610126000129
FRIO3;METALFRIO SOLUTIONS S.A.;04821041000108
FRRN3B;RUMO MALHA NORTE S.A.;24962466000136
FRRN5B;RUMO MALHA NORTE S.A.;24962466000136
FRRN6B;RUMO MALHA NORTE S.A.;24962466000136
FRTA3;POMIFRUTAS S/A;86550951000150
G2DI33;G2D INVESTMENTS LTD;38307135000177
GEPA3;RIO PARANAPANEMA ENERGIA S.A.;02998301000181
GEPA4;RIO PARANAPANEMA ENERGIA S.A.;02998301000181
GFSA3;GAFISA S.A.;01545826000107
GGBR3;GERDAU S.A.;33611500000119
GGBR4;GERDAU S.A.;33611500000119
GGPS3;GPS PARTICIPACOES E EMPREENDIMENTOS S.A.;09229201000130
GMAT3;GRUPO MATEUS S.A.;24990777000109
GOAU3;METALURGICA GERDAU S.A.;92690783000109
GOAU4;METALURGICA GERDAU S.A.;92690783000109
GOLL3;GOL LINHAS AEREAS INTELIGENTES S.A.;06164253000187
GOLL4;GOL LINHAS AEREAS INTELIGENTES S.A.;06164253000187
GPAR3;CIA CELG DE PARTICIPACOES ? CELGPAR;08560444000193
GPIV33;GP INVESTMENTS, LTD.;07857850000150
GRAO3;HUMBERG AGRIBRASIL COM. E EXPORT. DE GRÃOS S.A.;18483666000103
GRND3;GRENDENE S.A.;89850341000160
GSHP3;GENERAL SHOPPING E OUTLETS DO BRASIL S.A.;08764621000153
GUAR3;GUARARAPES CONFECCOES S.A.;08402943000152
HAGA3;HAGA S.A. INDUSTRIA E COMERCIO;30540991000166
HAGA4;HAGA S.A. INDUSTRIA E COMERCIO;30540991000166
HAPV3;HAPVIDA PARTICIPACOES E INVESTIMENTOS SA;05197443000138
HBOR3;HELBOR EMPREENDIMENTOS S.A.;49263189000102
HBRE3;HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S/A;14785152000151
HBSA3;HIDROVIAS DO BRASIL S.A.;12648327000153
HBTS3;CIA HABITASUL DE PARTICIPACOES;87762563000103
HBTS5;CIA HABITASUL DE PARTICIPACOES;87762563000103
HBTS6;CIA HABITASUL DE PARTICIPACOES;87762563000103
HETA3;HERCULES S.A. FABRICA DE TALHERES;92749225000163
HETA4;HERCULES S.A. FABRICA DE TALHERES;92749225000163
HMOB3;HMOBI PARTICIPAÇÕES S.A.;40159947000164
HOOT3;HOTEIS OTHON S.A.;33200049000147
HOOT4;HOTEIS OTHON S.A.;33200049000147
HYPE3;HYPERA S.A.;02932074000191
IFCM3;NFRACOMMERCE CXAAS S.A.;38456921000136
IGBR3;IGB ELETRÔNICA S/A;43185362000107
IGSN3;IGUA SANEAMENTO S.A.;08159965000133
IGTI11;JEREISSATI PARTICIPACOES S.A.;60543816000193
IGTI3;JEREISSATI PARTICIPACOES S.A.;60543816000193
IGTI4;JEREISSATI PARTICIPACOES S.A.;60543816000193
INEP3;INEPAR S.A. INDUSTRIA E CONSTRUCOES;76627504000106
INEP4;INEPAR S.A. INDUSTRIA E CONSTRUCOES;76627504000106
INNT3;INTER CONSTRUTORA E INCORPORADORA S.A.;09611768000176
INTB3;INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA;82901000000127
IRBR3;IRB ? BRASIL RESSEGUROS S.A.;33376989000191
ITSA3;ITAUSA S.A.;61532644000115
ITSA4;ITAUSA S.A.;61532644000115
ITUB3;ITAU UNIBANCO HOLDING S.A.;60872504000123
ITUB4;ITAU UNIBANCO HOLDING S.A.;60872504000123
IVPR3B;INVESTIMENTOS E PARTICIP. EM INFRA S.A. ? INVEPAR;03758318000124
IVPR4B;INVESTIMENTOS E PARTICIP. EM INFRA S.A. ? INVEPAR;03758318000124
JALL3;JALLES MACHADO S.A.;02635522000195
JBSS3;JBS S.A.;02916265000160
JFEN3;JOAO FORTES ENGENHARIA S.A.;33035536000100
JHSF3;JHSF PARTICIPACOES S.A.;08294224000165
JOPA3;JOSAPAR-JOAQUIM OLIVEIRA S.A. ? PARTICIP;87456562000122
JOPA4;JOSAPAR-JOAQUIM OLIVEIRA S.A. ? PARTICIP;87456562000122
JSLG3;JSL S.A.;52548435000179
KEPL3;KEPLER WEBER S.A.;91983056000169
KLAS3;KALLAS INCORPORACOES E CONSTRUCOES S.A.;09146451000106
KLBN11;KLABIN S.A.;89637490000145
KLBN3;KLABIN S.A.;89637490000145
KLBN4;KLABIN S.A.;89637490000145
KRSA3;KORA SAÚDE PARTICIPAÇÕES S.A;13270520000166
LAND3;TERRA SANTA PROPRIEDADES AGRICOLAS S.A.;40337136000106
LAVV3;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;26462693000128
LEVE3;MAHLE-METAL LEVE S.A.;60476884000187
LIGT3;LIGHT S.A.;03378521000175
LIPR3;ELETROBRÁS PARTICIPAÇÕES S.A. ? ELETROPAR;01104937000170
LJQQ3;LOJAS QUERO-QUERO S/A;96418264021802
LLBI3;LOJAS LE BISCUIT S.A.;16233389000155
LLBI4;LOJAS LE BISCUIT S.A.;16233389000155
LMED3;LIFEMED INDUSTRIAL EQUIP. DE ART. MÉD. HOSP. S.A.;02357251000153
LOGG3;LOG COMMERCIAL PROPERTIES;09041168000110
LOGN3;LOG-IN LOGISTICA INTERMODAL S.A.;42278291000124
LPSB3;LPS BRASIL ? CONSULTORIA DE IMOVEIS S.A.;08078847000109
LREN3;LOJAS RENNER S.A.;92754738000162
LTEL3B;LITEL PARTICIPACOES S.A.;00743065000127
LTLA3B;LITELA PARTICIPAÇÕES S.A.;05495546000184
LUPA3;LUPATECH S.A.;89463822000112
LUXM3;TREVISA INVESTIMENTOS S.A.;92660570000126
LUXM4;TREVISA INVESTIMENTOS S.A.;92660570000126
LVTC3;LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A;05917486000140
LWSA3;LOCAWEB SERVIÇOS DE INTERNET S.A.;02351877000152
MAPT3;CEMEPE INVESTIMENTOS S.A.;93828986000173
MAPT4;CEMEPE INVESTIMENTOS S.A.;93828986000173
MATD3;HOSPITAL MATER DEI AS;16676520000159
MBLY3;Mobly S.A.;31553627000101
MDIA3;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;07206816000115
MDNE3;MOURA DUBEUX ENGENHARIA S/A;12049631000184
MEAL3;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;17314329000120
MEGA3;OMEGA ENERGIA S.A.;42500384000151
MELK3;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;12181987000177
MERC3;MERCANTIL BRASIL FINANC S.A. C.F.I.;33040601000187
MERC4;MERCANTIL BRASIL FINANC S.A. C.F.I.;33040601000187
MGEL3;MANGELS INDUSTRIAL S.A.;61065298000102
MGEL4;MANGELS INDUSTRIAL S.A.;61065298000102
MGLU3;MAGAZINE LUIZA S.A.;47960950000121
MILS3;MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.;27093558000115
MLAS3;MULTILASER INDUSTRIAL S.A.;59717553000102
MMAQ3;MINASMAQUINAS S.A.;17161241000115
MMAQ4;MINASMAQUINAS S.A.;17161241000115
MNDL3;MUNDIAL S.A. ? PRODUTOS DE CONSUMO;88610191000154
MNPR3;MINUPAR PARTICIPACOES S.A.;90076886000140
MNZC3B;TERMINAL GARAGEM MENEZES CORTES S.A.;02664042000152
MOAR3;MONTEIRO ARANHA S.A.;33102476000192
MODL3;BANCO MODAL S.A;30723886000162
MOVI3;MOVIDA PARTICIPACOES SA;21314559000166
MRFG3;MARFRIG GLOBAL FOODS S.A.;03853896000140
MRSA3B;MRS LOGISTICA S.A.;01417222000177
MRSA5B;MRS LOGISTICA S.A.;01417222000177
MRSA6B;MRS LOGISTICA S.A.;01417222000177
MRVE3;MRV ENGENHARIA E PARTICIPACOES S.A.;08343492000120
MSPA3;CIA MELHORAMENTOS DE SAO PAULO;60730348000166
MSPA4;CIA MELHORAMENTOS DE SAO PAULO;60730348000166
MSRO3;MAESTRO LOCADORA DE VEICULOS S.A.;08795211000170
MTRE3;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;07882930000165
